CustomerID,Age,Gender,AnnualIncome,Education,Occupation,City,TenureMonths,MembershipTier,PreferredChannel,TotalPurchases,TotalSpend,AvgOrderValue,PurchaseFrequencyPerMonth,WebsiteVisitsPerMonth,AppUsageHoursPerMonth,DiscountUsesPerYear,Returns,LastPurchaseDays,SatisfactionScore,SupportTickets,EmailOpenRatePct,CartAbandonmentRatePct,Churned
C000174,49,Female,38702,Diploma,Student,Delhi,83,Silver,Website,232,49861.44,214.92,3.0,5,3.6,10,1,49,7.0,2,81.4,9.8,1
C000175,24,Female,34731,Master,Business,Madurai,35,None,Mobile App,38,62110.08,1634.48,1.67,19,19.8,7,0,11,7.4,1,44.0,56.1,0
C000176,68,Male,78203,Bachelor,IT,Hyderabad,77,Gold,Website,281,119871.93,426.59,2.69,16,20.9,7,4,64,8.7,1,65.7,6.2,0
C000177,39,Female,30446,Diploma,Other,Hyderabad,49,Silver,Store,139,30786.2,221.48,2.93,11,15.9,7,0,44,7.2,3,63.3,46.7,1
C000178,45,Male,43212,Bachelor,Student,Hyderabad,70,Silver,Mobile App,481,90648.38,188.46,5.96,19,10.8,6,5,58,9.0,1,91.9,34.0,1
C000179,19,Female,137645,Diploma,Teacher,Chennai,53,Silver,Mobile App,85,312781.52,3679.78,2.11,11,14.3,3,1,61,5.4,1,65.6,57.4,1
C000180,59,Female,78358,Bachelor,Business,Hyderabad,45,Silver,Store,94,169862.25,1807.05,2.36,15,11.3,6,0,33,7.5,2,50.2,47.9,0
C000181,62,Male,37720,Bachelor,Sales,Kochi,27,Platinum,Website,99,27982.31,282.65,4.19,23,16.9,6,1,63,8.0,3,42.5,12.9,1
C000182,23,Male,73978,High School,Engineer,Mumbai,42,None,Mobile App,120,188647.39,1572.06,3.73,12,11.2,7,0,31,7.4,0,45.8,53.5,1
C000183,45,Female,41145,Bachelor,Business,Hyderabad,78,None,Mobile App,312,18633.14,59.72,4.09,15,6.5,7,0,4,6.9,1,71.0,30.6,1
C000184,45,Female,172432,Bachelor,Finance,Bengaluru,2,Silver,Marketplace,1,140859.96,140859.96,0.5,7,3.0,8,1,109,8.0,0,89.8,36.5,0
C000185,61,Female,59214,Bachelor,IT,Kochi,22,None,Marketplace,173,119824.11,692.62,6.87,16,12.2,6,1,45,7.2,2,95.2,54.4,0
C000186,61,Male,132777,Diploma,IT,Pune,31,Silver,Store,245,314762.1,1284.74,6.39,11,17.9,8,1,12,8.1,2,65.5,20.0,1
C000187,37,Male,99554,Diploma,Other,Bengaluru,119,Silver,Marketplace,875,187940.86,214.79,6.41,15,7.9,10,1,118,7.5,0,59.0,39.5,0
C000188,47,Female,77413,Bachelor,Finance,Coimbatore,110,None,Store,636,113089.81,177.81,5.44,13,3.9,5,1,15,8.5,4,75.0,39.6,1
C000189,28,Male,54748,Master,Engineer,Chennai,31,Platinum,Marketplace,146,23872.92,163.51,4.72,13,14.6,5,5,42,7.6,2,48.8,50.4,1
C000190,45,Male,60019,Master,IT,Bengaluru,106,Gold,Website,632,102357.54,161.96,5.21,18,8.9,10,0,92,6.4,3,12.7,45.0,1
C000191,42,Female,105381,PhD,Sales,Delhi,50,Silver,Website,27,192695.39,7136.87,0.5,9,21.2,11,1,64,7.6,2,56.1,17.4,0
C000192,56,Male,30005,Diploma,Student,Coimbatore,96,Silver,Mobile App,517,25914.41,50.12,4.92,17,22.1,7,4,13,5.0,1,59.9,31.1,0
C000193,50,Female,28231,Master,Teacher,Bengaluru,57,Gold,Mobile App,399,47680.68,119.5,8.57,13,24.2,8,1,61,10.0,2,66.4,30.6,0
C000194,18,Female,28843,Bachelor,Healthcare,Bengaluru,87,None,Mobile App,359,19074.91,53.13,4.32,18,9.0,0,2,59,7.2,3,78.8,32.2,1
C000195,44,Male,134216,Master,Other,Madurai,90,Gold,Marketplace,680,100047.72,147.13,7.2,12,16.2,9,0,40,7.3,1,75.1,45.1,0
C000196,69,Female,39413,PhD,Other,Bengaluru,14,Silver,Marketplace,89,68495.62,769.61,4.83,12,6.4,9,0,40,5.6,2,65.8,33.1,0
C000197,30,Male,30648,Bachelor,Other,Chennai,11,Silver,Website,44,19471.73,442.54,4.18,19,6.7,4,2,116,7.2,0,50.6,45.1,1
C000198,58,Female,94964,High School,Student,Chennai,36,Silver,Website,201,70759.2,352.04,4.91,19,11.8,2,2,36,8.7,1,62.3,24.4,0
C000199,20,Female,87632,High School,Business,Coimbatore,55,None,Website,178,37998.41,213.47,4.65,13,21.6,6,4,45,6.6,2,68.0,70.6,1
C000200,56,Female,44275,Master,Healthcare,Mumbai,100,Gold,Mobile App,816,61088.99,74.86,6.34,14,25.3,6,0,114,9.8,2,67.2,29.8,1
C000201,23,Male,35787,Master,Teacher,Madurai,3,Platinum,Mobile App,20,42884.84,2144.24,7.48,13,16.7,4,1,59,6.3,2,57.1,34.8,1
C000202,25,Female,52091,Master,IT,Madurai,2,Silver,Website,10,16749.97,1675.0,4.6,17,13.2,10,3,50,10.0,1,59.9,30.3,0
C000203,44,Female,32985,High School,Teacher,Hyderabad,21,Silver,Mobile App,141,28809.84,204.33,6.07,14,6.7,3,1,29,6.4,2,57.9,41.5,1
C000204,26,Male,56772,High School,Engineer,Chennai,92,Gold,Website,534,67879.71,127.12,5.94,13,21.3,10,1,29,6.8,3,71.6,36.6,1
C000205,54,Female,43376,Master,Student,Bengaluru,30,None,Website,75,49401.72,658.69,2.65,11,17.2,4,3,69,7.0,0,68.3,24.6,0
C000206,50,Male,69247,Bachelor,Other,Coimbatore,91,None,Store,319,50802.19,159.25,3.3,12,9.7,4,0,105,7.7,1,42.0,17.9,0
C000207,68,Male,29980,Diploma,Teacher,Coimbatore,33,None,Mobile App,331,15101.59,45.62,7.45,10,11.6,3,0,27,6.5,1,62.0,63.1,0
C000208,59,Female,42113,Diploma,Teacher,Coimbatore,95,None,Website,88,67748.22,769.87,1.15,17,16.2,2,2,43,8.3,1,53.3,30.6,1
C000209,61,Female,31931,Bachelor,Other,Mumbai,105,Silver,Store,292,27051.96,92.64,3.04,14,0.0,6,0,52,9.9,2,55.7,18.7,0
C000210,41,Male,235300,Bachelor,Healthcare,Madurai,89,Platinum,Mobile App,180,159115.59,883.98,2.53,17,5.7,4,0,68,8.7,1,58.2,31.9,1
C000211,32,Male,172418,Bachelor,Student,Kochi,82,Silver,Mobile App,443,248338.43,560.58,5.14,14,13.5,6,1,38,9.7,1,42.7,58.3,0
C000212,49,Female,68285,Master,Other,Coimbatore,106,Platinum,Store,459,107854.46,234.98,4.48,14,9.0,6,3,57,6.5,1,66.4,22.8,1
C000213,49,Male,68644,High School,Teacher,Delhi,12,None,Marketplace,11,69598.14,6327.1,1.42,12,29.8,11,2,67,7.9,2,84.4,14.3,1
C000214,41,Female,16533,PhD,Other,Coimbatore,66,Platinum,Mobile App,684,17394.4,25.43,8.81,17,2.6,6,3,75,6.8,1,63.8,6.6,1
C000215,58,Female,78787,Diploma,Engineer,Coimbatore,12,Gold,Mobile App,55,144592.91,2628.96,5.36,15,4.7,6,0,108,9.8,1,42.4,20.7,0
C000216,69,Female,73665,Master,Healthcare,Hyderabad,116,Silver,Website,573,117334.65,204.77,5.72,24,2.3,6,1,38,8.1,1,76.1,70.2,0
C000217,66,Male,34169,High School,Healthcare,Mumbai,65,None,Marketplace,396,39647.54,100.12,5.62,16,12.9,8,1,41,5.6,0,54.6,18.3,0
C000218,66,Female,59686,High School,Other,Hyderabad,26,Silver,Website,72,102383.87,1422.0,2.97,14,14.2,5,2,90,7.6,0,46.7,48.6,1
C000219,69,Male,48087,Bachelor,Teacher,Madurai,20,None,Website,107,15747.85,147.18,4.58,9,5.6,8,1,25,9.9,0,45.0,30.4,0
C000220,29,Female,133122,Master,Sales,Mumbai,115,None,Marketplace,397,115461.36,290.83,3.42,9,19.4,5,3,25,5.9,2,57.5,23.2,0
C000221,56,Male,33774,Master,Business,Bengaluru,69,Platinum,Store,233,47443.67,203.62,3.11,10,14.7,5,1,78,9.3,2,36.4,24.8,0
C000222,19,Male,94693,Bachelor,Student,Delhi,109,Silver,Website,235,76616.97,326.03,1.92,10,4.0,10,0,79,7.1,3,56.5,27.4,1
C000223,20,Male,55694,High School,Healthcare,Mumbai,51,Gold,Mobile App,216,99487.17,460.59,3.83,18,5.0,8,0,5,6.7,1,54.8,36.0,0
C000224,66,Female,40424,Bachelor,Healthcare,Bengaluru,41,None,Mobile App,180,49174.12,273.19,4.6,16,9.9,4,3,90,6.9,1,77.4,57.9,1
C000225,54,Female,47384,PhD,IT,Kochi,75,Silver,Store,213,38761.18,181.98,2.82,11,7.7,7,0,72,8.5,4,82.2,30.2,1
C000226,66,Male,46347,Master,Other,Pune,85,None,Mobile App,194,41392.81,213.36,2.68,8,3.1,4,2,43,8.3,1,67.6,21.4,0
C000227,34,Female,107712,Diploma,Healthcare,Mumbai,114,None,Store,1020,175694.33,172.25,7.41,14,12.7,4,0,62,8.4,2,53.2,41.7,0
C000228,66,Male,57119,Master,Teacher,Pune,98,Silver,Website,357,50622.47,141.8,3.84,9,3.0,7,1,29,9.2,0,83.6,59.1,0
C000229,19,Female,120638,Master,Teacher,Chennai,15,Gold,Mobile App,66,102822.09,1557.91,4.19,13,16.4,2,1,61,4.6,5,42.2,23.4,0
C000230,19,Male,123306,Bachelor,Business,Coimbatore,95,Silver,Mobile App,322,182839.65,567.82,3.31,14,0.0,2,2,75,7.7,1,68.7,45.1,1
C000231,45,Female,81229,PhD,Student,Mumbai,93,None,Marketplace,392,145036.39,369.99,5.02,23,2.8,8,1,33,7.2,3,68.8,46.8,0
C000232,40,Female,95450,Bachelor,Finance,Delhi,11,None,Store,35,79497.78,2271.37,3.54,19,11.5,2,1,55,6.8,1,68.1,3.0,0
C000233,54,Female,111529,Master,Other,Mumbai,110,Silver,Website,613,189805.04,309.63,5.17,10,12.1,4,2,60,7.2,1,53.1,31.0,1
C000234,49,Female,52462,Bachelor,Teacher,Delhi,17,Platinum,Mobile App,129,106187.36,823.16,6.68,15,7.1,6,1,82,6.9,2,60.5,48.0,1
C000235,50,Male,219724,Bachelor,Healthcare,Pune,38,Gold,Website,101,221879.28,2196.82,3.26,22,15.4,7,3,37,7.2,1,53.0,26.7,1
C000236,18,Male,83188,Bachelor,IT,Coimbatore,42,Silver,Store,77,122513.22,1591.08,1.42,15,14.5,5,2,27,9.3,3,81.5,25.3,0
C000237,36,Male,34443,Bachelor,Finance,Madurai,46,Silver,Website,178,49056.5,275.6,3.8,16,27.4,11,2,57,8.1,2,60.5,36.8,1
C000238,19,Male,36967,Bachelor,Healthcare,Kochi,11,None,Website,89,54175.12,608.71,7.16,11,15.8,5,0,18,8.2,2,61.7,39.4,1
C000239,61,Male,188919,High School,Other,Bengaluru,10,Platinum,Website,45,184448.79,4098.86,4.22,15,18.6,9,3,59,9.5,2,49.5,38.7,1
C000240,43,Female,39096,High School,Other,Hyderabad,56,None,Mobile App,185,63252.88,341.91,2.93,17,8.8,4,3,30,5.9,3,69.3,31.1,0
C000241,49,Female,60689,Diploma,Student,Coimbatore,29,None,Mobile App,141,28193.38,199.95,5.35,15,10.2,8,2,27,9.3,2,82.2,12.5,0
C000242,23,Female,92455,Bachelor,Business,Coimbatore,19,Platinum,Marketplace,78,53464.58,685.44,4.82,16,9.8,3,3,19,7.7,1,56.4,32.7,0
C000243,49,Male,71780,Bachelor,Student,Chennai,9,None,Store,21,65811.01,3133.86,2.88,12,7.6,6,3,66,8.1,2,65.2,33.4,1
C000244,21,Female,27076,High School,Finance,Madurai,40,None,Website,264,29505.44,111.76,5.44,17,10.0,1,0,58,7.7,4,56.8,51.1,1
C000245,28,Male,40931,Bachelor,Finance,Madurai,102,Silver,Marketplace,52,30802.19,592.35,0.5,13,13.4,2,0,77,6.4,1,48.3,49.1,1
C000246,34,Female,20442,Bachelor,Finance,Coimbatore,28,Platinum,Marketplace,100,44230.42,442.3,3.9,13,13.9,8,1,67,7.8,1,85.2,31.1,1
C000247,55,Female,34993,Bachelor,Sales,Bengaluru,40,None,Mobile App,81,53144.64,656.11,2.07,15,1.0,9,0,76,7.9,2,93.1,44.7,1
C000248,41,Male,15000,Master,IT,Hyderabad,43,Platinum,Website,38,28183.81,741.68,1.03,16,5.7,3,4,42,9.3,1,64.2,13.9,0
C000249,22,Male,25838,Master,IT,Bengaluru,112,None,Website,617,19608.7,31.78,5.59,18,16.8,12,1,101,9.3,0,54.9,34.3,1
C000250,69,Male,59365,High School,Business,Hyderabad,101,None,Mobile App,694,60168.31,86.7,6.88,18,8.6,7,1,3,8.3,2,53.2,34.0,0
C000251,51,Female,105016,Diploma,Healthcare,Pune,15,Platinum,Store,53,114617.61,2162.6,4.7,20,25.8,9,2,19,4.5,0,82.2,46.1,0
C000252,23,Male,20727,Diploma,Finance,Coimbatore,5,None,Mobile App,11,35328.65,3211.7,2.31,20,7.2,7,1,61,10.0,1,43.5,59.2,1
C000253,39,Female,41246,High School,Healthcare,Bengaluru,14,None,Website,40,99737.68,2493.44,4.5,14,8.0,7,1,48,9.5,2,45.2,33.3,0
C000254,28,Female,48128,Master,Student,Madurai,100,Silver,Store,669,62410.3,93.29,7.03,11,14.3,6,0,28,6.8,4,42.1,19.9,1
C000255,65,Female,61523,Bachelor,Business,Hyderabad,106,None,Store,839,55946.47,66.68,7.3,11,11.4,6,2,37,7.0,1,42.7,12.1,1
C000256,33,Female,107675,Bachelor,Business,Hyderabad,74,Silver,Mobile App,200,140532.73,702.66,3.12,17,25.1,6,2,24,7.8,2,51.7,36.7,0
C000257,50,Female,22551,Bachelor,IT,Madurai,26,Gold,Website,103,22637.02,219.78,5.53,21,8.7,3,1,131,9.0,1,52.0,16.7,1
C000258,26,Female,56573,Diploma,Other,Chennai,71,Gold,Website,307,57889.23,188.56,5.2,16,16.8,9,3,5,6.5,1,61.2,45.7,0
C000259,23,Male,110616,PhD,Sales,Mumbai,19,None,Store,68,62400.5,917.65,3.79,14,20.8,9,0,11,8.4,1,63.7,24.9,1
C000260,33,Female,120080,Bachelor,Student,Kochi,4,None,Website,8,167486.64,20935.83,2.88,21,17.2,4,2,68,6.9,2,49.1,41.7,0
C000261,46,Female,104460,High School,Sales,Delhi,67,None,Marketplace,353,189028.06,535.49,3.93,13,11.2,9,0,32,9.6,2,65.4,24.5,0
C000262,20,Female,50278,Bachelor,Student,Bengaluru,104,Gold,Website,273,27588.97,101.06,2.53,17,8.5,4,2,84,7.0,1,53.1,54.6,0
C000263,37,Female,123460,Diploma,Student,Delhi,83,None,Store,630,254603.24,404.13,5.49,14,7.1,1,1,64,7.0,2,66.4,50.6,1
C000264,53,Female,31533,Bachelor,Business,Mumbai,78,Silver,Mobile App,440,21126.91,48.02,6.77,11,7.4,5,3,24,6.1,1,44.8,57.3,1
C000265,36,Female,33779,Diploma,Healthcare,Chennai,53,None,Mobile App,36,34912.87,969.8,0.7,16,0.0,9,1,7,7.1,1,50.8,55.0,0
C000266,43,Male,94725,Master,Finance,Coimbatore,112,Silver,Mobile App,321,35971.57,112.06,3.3,15,16.7,4,1,60,7.4,3,59.6,51.8,1
C000267,20,Male,77808,Diploma,Healthcare,Hyderabad,57,Gold,Mobile App,220,80307.12,365.03,4.39,18,9.0,9,5,45,7.0,0,54.6,51.9,1
C000268,36,Male,19976,Bachelor,IT,Mumbai,30,None,Mobile App,47,23022.89,489.85,1.88,5,14.5,7,1,49,4.7,3,42.1,28.6,1
C000269,37,Male,15000,Master,Engineer,Kochi,46,Silver,Store,149,35398.61,237.57,2.81,13,11.9,5,0,68,7.5,1,90.4,42.4,1
C000270,49,Male,41090,Bachelor,Student,Chennai,50,None,Mobile App,174,69529.35,399.59,4.18,14,17.4,4,2,76,7.2,0,52.6,13.7,1
C000271,24,Female,66142,Bachelor,Engineer,Coimbatore,2,Gold,Website,10,113636.34,11363.63,5.46,7,12.1,7,0,42,6.0,1,31.7,47.2,1
C000272,69,Female,68685,Bachelor,Student,Kochi,96,Gold,Mobile App,494,33278.34,67.37,4.81,12,12.4,10,1,49,6.5,0,77.3,54.2,1
C000273,58,Female,40318,Bachelor,Student,Delhi,21,None,Mobile App,71,31812.44,448.06,3.96,17,0.0,6,4,87,7.3,1,78.8,3.0,1
C000274,50,Male,79692,High School,IT,Mumbai,9,Silver,Mobile App,39,149838.49,3842.01,3.83,17,14.8,6,1,35,6.6,0,76.6,17.9,1
C000275,57,Male,47613,Bachelor,Finance,Chennai,100,None,Mobile App,384,33953.64,88.42,4.96,15,18.6,5,1,126,6.4,3,40.7,20.9,0
C000276,56,Male,56966,High School,Engineer,Chennai,31,None,Website,297,32790.42,110.41,8.44,10,7.1,6,3,39,5.6,3,89.7,20.9,0
C000277,35,Male,95133,Bachelor,Sales,Coimbatore,16,Silver,Store,38,94042.0,2474.79,1.96,14,25.7,5,1,55,9.5,6,46.6,34.1,0
C000278,57,Male,50293,High School,Finance,Mumbai,102,Gold,Marketplace,591,68200.87,115.4,6.52,20,9.3,15,2,43,8.0,0,57.2,33.0,1
C000279,18,Female,56564,Master,Finance,Pune,27,None,Mobile App,129,79616.57,617.18,3.99,21,11.2,5,3,36,8.5,3,77.5,39.8,0
C000280,28,Male,37882,High School,IT,Mumbai,111,None,Mobile App,651,30535.59,46.91,7.04,11,31.3,4,0,43,7.6,1,63.7,40.3,0
C000281,45,Male,65885,High School,Healthcare,Kochi,73,None,Website,139,167548.8,1205.39,2.29,15,12.9,5,2,151,6.7,0,55.8,29.7,1
C000282,42,Female,55285,Master,Other,Kochi,47,None,Mobile App,431,42112.6,97.71,7.82,19,7.0,3,0,18,9.8,0,69.1,27.9,0
C000283,67,Male,66984,Master,Student,Chennai,109,Silver,Mobile App,832,37256.73,44.78,6.46,12,11.7,8,1,71,10.0,1,15.2,52.0,1
C000284,40,Female,167479,Bachelor,IT,Kochi,55,Silver,Store,145,271014.16,1869.06,2.88,11,8.4,4,1,37,9.6,1,60.5,33.2,0
C000285,48,Male,67633,Bachelor,Healthcare,Hyderabad,33,None,Mobile App,91,46626.37,512.38,3.5,17,9.8,7,0,24,7.9,2,69.7,4.7,1
C000286,47,Male,75232,Master,Engineer,Kochi,76,Gold,Mobile App,234,126100.73,538.89,3.11,18,7.2,6,5,5,8.7,0,98.0,9.2,1
C000287,59,Male,34037,Master,Teacher,Mumbai,39,Silver,Mobile App,150,26567.71,177.12,3.66,17,9.6,7,0,65,9.6,1,49.6,27.6,0
C000288,52,Male,38822,Master,Sales,Delhi,32,Silver,Mobile App,281,62131.45,221.11,8.29,22,5.3,4,3,40,7.0,2,90.4,55.4,1
C000289,24,Male,55307,Master,Business,Bengaluru,79,Gold,Mobile App,365,81162.61,222.36,6.19,11,9.6,7,1,39,8.7,1,39.3,38.1,1
C000290,33,Male,70485,Master,Teacher,Delhi,35,None,Website,178,158475.81,890.31,5.08,16,11.0,10,1,52,6.8,0,47.3,49.8,1
C000291,43,Male,110189,High School,Business,Delhi,100,Gold,Marketplace,47,71100.79,1512.78,0.5,15,10.1,1,1,62,6.9,0,92.8,17.8,1
C000292,65,Female,29469,Bachelor,Engineer,Bengaluru,58,Gold,Mobile App,374,24441.74,65.35,5.25,19,21.6,5,4,71,7.6,2,30.9,24.7,1
C000293,69,Male,36709,Bachelor,Other,Mumbai,17,Silver,Marketplace,91,54686.25,600.95,5.25,12,11.3,6,2,24,8.6,1,75.2,3.3,0
C000294,66,Male,57659,High School,Student,Delhi,8,Gold,Mobile App,51,70567.86,1383.68,6.99,16,15.9,10,0,40,6.7,2,73.6,35.1,1
C000295,19,Female,33390,Diploma,IT,Pune,84,Gold,Mobile App,37,29756.53,804.23,0.5,15,17.8,6,0,52,8.8,2,65.4,50.2,1
C000296,18,Female,39992,Master,Other,Delhi,20,None,Marketplace,47,55130.96,1173.0,2.53,8,12.3,7,5,76,6.3,1,44.8,43.3,1
C000297,65,Male,76849,Master,Student,Kochi,39,None,Mobile App,60,172094.35,2868.24,1.92,21,4.5,7,4,114,7.2,7,70.1,41.1,1
C000298,29,Male,35165,PhD,Finance,Madurai,70,None,Mobile App,129,29533.16,228.94,2.15,12,11.1,5,1,20,8.9,0,39.0,62.6,0
C000299,22,Female,52336,Bachelor,Student,Hyderabad,104,None,Store,482,24970.19,51.81,5.28,11,23.0,10,1,46,8.0,4,38.7,40.1,1
C000300,54,Male,127593,Master,Healthcare,Coimbatore,113,Platinum,Mobile App,533,93735.57,175.86,5.38,12,15.8,8,1,152,7.4,1,76.8,35.3,0
C000301,49,Female,25716,High School,Other,Kochi,17,None,Mobile App,91,13130.99,144.3,6.03,12,12.0,1,1,34,7.1,1,53.2,48.0,1
C000302,26,Female,32785,Master,Business,Pune,36,Silver,Mobile App,188,77657.27,413.07,6.21,17,16.4,6,0,13,8.7,0,36.1,3.0,0
C000303,58,Female,83314,Bachelor,Other,Coimbatore,76,Silver,Mobile App,121,86448.08,714.45,1.51,11,14.8,9,0,25,9.6,0,67.1,33.7,0
C000304,52,Male,57044,Master,Teacher,Pune,10,None,Mobile App,38,28959.68,762.1,3.74,15,8.5,5,2,19,7.3,0,42.7,50.8,1
C000305,36,Female,43728,Bachelor,IT,Coimbatore,38,None,Mobile App,167,20375.18,122.01,4.83,14,10.8,2,1,25,8.8,4,51.8,29.8,0
C000306,65,Female,53847,Bachelor,Sales,Chennai,92,Silver,Mobile App,514,19590.48,38.11,5.18,10,3.8,6,1,5,5.7,2,69.1,31.4,1
C000307,33,Male,184997,Master,IT,Hyderabad,18,Silver,Website,172,317725.17,1847.24,6.66,15,13.7,6,3,17,6.9,4,66.5,32.9,0
C000308,20,Male,50932,Master,Finance,Pune,49,Gold,Website,347,60594.6,174.62,6.64,10,14.8,9,2,111,9.6,0,53.9,18.7,1
C000309,37,Female,74902,Master,Sales,Coimbatore,22,None,Website,106,75189.68,709.34,4.82,15,6.5,7,1,34,6.9,1,47.0,29.8,0
C000310,41,Female,113702,Diploma,Healthcare,Hyderabad,83,None,Website,519,243054.23,468.31,7.63,12,5.8,2,5,50,8.9,3,55.1,23.0,0
C000311,50,Female,15000,High School,Finance,Hyderabad,40,None,Store,155,22410.9,144.59,4.64,14,12.2,3,1,72,5.9,2,78.4,27.0,0
C000312,41,Female,70286,Bachelor,Student,Pune,106,None,Store,511,140883.48,275.7,3.69,16,4.6,8,3,14,7.4,1,88.0,57.0,0
C000313,69,Male,74576,Master,Engineer,Bengaluru,83,None,Store,513,82747.65,161.3,5.9,20,12.2,8,3,11,7.3,1,45.8,54.4,0
C000314,28,Male,139090,Bachelor,Business,Pune,66,None,Store,300,176120.67,587.07,6.24,9,1.8,8,0,27,7.2,2,68.6,49.6,1
C000315,66,Male,51272,Bachelor,Finance,Hyderabad,110,Platinum,Website,291,61978.69,212.99,2.33,16,8.3,5,0,28,3.7,2,59.7,3.0,1
C000316,25,Male,100473,PhD,Engineer,Mumbai,110,Silver,Mobile App,483,109656.46,227.03,4.88,14,15.7,5,1,44,5.5,4,56.7,26.3,0
C000317,53,Male,43058,Bachelor,Business,Hyderabad,36,Silver,Store,211,39398.26,186.72,5.81,16,18.6,5,0,26,7.6,3,83.9,52.0,0
C000318,55,Female,16697,Bachelor,Healthcare,Hyderabad,36,None,Mobile App,251,23026.41,91.74,6.24,12,19.6,6,2,59,10.0,3,71.6,38.0,0
C000319,57,Female,51295,Diploma,Student,Bengaluru,55,None,Website,137,38408.57,280.35,2.7,16,5.0,5,0,67,7.8,0,51.5,29.8,1
C000320,37,Male,86495,Bachelor,Other,Pune,1,Gold,Store,6,214636.58,35772.76,4.4,14,2.3,5,7,109,9.2,3,46.4,19.2,1
C000321,52,Female,69050,Bachelor,Engineer,Delhi,103,Platinum,Store,103,71158.87,690.86,1.14,23,10.5,6,3,37,8.8,0,65.9,20.7,0
C000322,65,Female,92870,Bachelor,Student,Pune,21,Silver,Marketplace,31,105075.14,3389.52,1.73,19,5.8,3,1,74,7.3,4,65.1,18.4,1
C000323,42,Male,71300,Bachelor,Sales,Bengaluru,55,None,Store,130,107555.59,827.35,3.02,13,4.6,5,2,30,5.7,0,35.7,34.9,0
C000324,52,Male,73873,Master,Business,Pune,89,Silver,Store,468,28898.75,61.75,5.04,19,0.4,2,2,124,4.7,1,64.7,50.6,1
C000325,42,Male,26575,Bachelor,Sales,Madurai,21,None,Website,46,34950.64,759.8,3.25,15,8.2,7,1,34,7.6,2,40.7,34.8,0
C000326,46,Female,39795,Bachelor,Other,Bengaluru,6,Silver,Website,43,35031.92,814.7,6.36,12,7.8,3,3,70,8.2,4,79.1,40.1,0
C000327,35,Female,56707,High School,IT,Coimbatore,75,None,Store,193,51010.95,264.31,2.65,14,0.2,3,0,22,8.9,2,71.0,32.2,0
C000328,63,Female,34304,Bachelor,Sales,Pune,49,Gold,Marketplace,395,64527.95,163.36,8.16,18,14.5,7,0,91,7.9,4,61.4,10.9,1
C000329,35,Male,32747,Bachelor,Business,Hyderabad,4,Silver,Website,28,39711.24,1418.26,5.65,17,20.6,4,3,42,7.6,2,64.1,47.2,0
C000330,19,Female,130087,Bachelor,Business,Delhi,118,None,Mobile App,161,153512.43,953.49,1.65,22,12.9,7,1,4,6.2,2,94.4,24.0,0
C000331,52,Male,127012,High School,Healthcare,Kochi,97,Gold,Website,597,188654.98,316.0,7.65,13,12.6,7,4,54,6.9,3,60.6,33.0,0
C000332,33,Female,49845,PhD,Business,Hyderabad,15,None,Mobile App,54,40720.08,754.08,3.8,14,11.1,7,0,66,4.4,3,75.4,52.5,1
C000333,58,Male,98358,Bachelor,Engineer,Madurai,90,Silver,Marketplace,352,91170.89,259.01,4.4,15,3.8,4,1,49,7.1,3,85.7,44.4,1
C000334,53,Male,40375,Master,Sales,Kochi,119,None,Website,454,70085.64,154.37,3.02,21,12.4,5,2,26,6.7,1,83.5,42.5,1
C000335,50,Female,125333,Master,IT,Chennai,112,Gold,Website,115,250244.06,2176.04,2.14,14,7.8,3,3,44,8.9,2,62.8,30.4,0
C000336,21,Female,76273,Master,Sales,Madurai,42,None,Marketplace,173,88178.4,509.7,4.73,18,7.9,10,1,111,9.8,2,56.4,39.3,0
C000337,50,Female,45171,High School,Healthcare,Delhi,41,Silver,Store,159,19726.17,124.06,3.9,10,3.4,7,0,30,7.0,5,53.9,40.5,1
C000338,31,Male,40515,Bachelor,Student,Chennai,11,None,Marketplace,33,45848.07,1389.34,3.46,7,6.8,7,1,69,7.3,1,68.7,21.3,1
C000339,38,Male,104675,High School,Healthcare,Bengaluru,10,None,Store,81,131090.43,1618.4,7.84,15,11.7,9,3,93,7.1,3,34.6,20.4,1
C000340,65,Female,59810,High School,Other,Hyderabad,72,None,Marketplace,425,30788.78,72.44,6.24,15,15.7,9,2,42,10.0,2,71.4,40.0,0
C000341,37,Male,70856,Bachelor,IT,Madurai,117,None,Website,579,96781.95,167.15,5.53,16,8.6,8,1,168,9.1,4,95.2,43.6,1
C000342,25,Male,43630,PhD,Healthcare,Pune,20,Gold,Website,130,26091.11,200.7,5.27,15,19.0,8,2,65,4.6,0,46.3,25.8,1
C000343,24,Male,46337,Bachelor,Other,Bengaluru,44,Gold,Website,121,61884.85,511.45,3.72,18,2.6,6,1,52,7.9,1,79.0,39.2,0
C000344,20,Male,49054,Bachelor,Finance,Bengaluru,83,None,Marketplace,267,101818.17,381.34,3.19,17,10.3,8,0,10,6.8,1,43.4,35.8,1
C000345,34,Male,39422,Bachelor,Finance,Bengaluru,81,None,Mobile App,209,93353.05,446.67,2.89,8,13.9,9,3,31,7.3,0,49.5,26.1,1
C000346,50,Female,41384,Bachelor,IT,Madurai,27,Gold,Store,143,48996.67,342.63,6.28,11,1.9,4,1,40,5.8,2,76.5,18.7,1
C000347,65,Female,48666,High School,Business,Coimbatore,120,None,Website,441,37416.61,84.84,4.08,10,14.9,6,3,42,8.6,3,70.5,29.0,0
